gene	cell_type	disease_state	n_cells	mean	median	pct_expressing	n_nonzero
ATXN2	delta cell	Control	3358	0.3019654452800751	0.0	21.798689696247767	732
ATXN2	delta cell	T1D	737	0.5291723012924194	0.0	33.649932157394844	248
ATXN2	delta cell	T2D	919	0.47986942529678345	0.0	32.10010881392819	295
ATXN2	duct epithelial cell	AAB	3313	0.49441593885421753	0.0	33.2025354663447	1100
ATXN2	duct epithelial cell	Control	6724	0.3231707215309143	0.0	22.67995240928019	1525
ATXN2	duct epithelial cell	T1D	5311	0.4483148157596588	0.0	31.7454340048955	1686
ATXN2	duct epithelial cell	T2D	4877	0.4363338053226471	0.0	29.362312897272915	1432
ATXN2	endothelial cell	AAB	913	0.24972617626190186	0.0	18.400876232201533	168
ATXN2	endothelial cell	Control	2744	0.1658163219690323	0.0	13.994169096209912	384
ATXN2	endothelial cell	T1D	945	0.21587301790714264	0.0	17.354497354497354	164
ATXN2	endothelial cell	T2D	1250	0.20720000565052032	0.0	16.0	200
ATXN2	epsilon cell	AAB	35	0.6000000238418579	0.0	34.285714285714285	12
ATXN2	epsilon cell	Control	97	0.36082473397254944	0.0	24.742268041237114	24
ATXN2	epsilon cell	T1D	41	0.5365853905677795	0.0	31.70731707317073	13
ATXN2	epsilon cell	T2D	23	0.739130437374115	0.0	47.82608695652174	11
ATXN2	leukocyte	AAB	136	0.31617647409439087	0.0	22.058823529411764	30
ATXN2	leukocyte	Control	529	0.24196597933769226	0.0	20.226843100189036	107
ATXN2	leukocyte	T1D	229	0.40611353516578674	0.0	26.637554585152838	61
ATXN2	leukocyte	T2D	304	0.22368420660495758	0.0	17.763157894736842	54
ATXN2	mesenchymal cell	AAB	1571	0.3717377483844757	0.0	24.506683640993	385
ATXN2	mesenchymal cell	Control	4411	0.3237361013889313	0.0	23.19201995012469	1023
ATXN2	mesenchymal cell	T1D	1132	0.4010600745677948	0.0	28.35689045936396	321
ATXN2	mesenchymal cell	T2D	2473	0.399514764547348	0.0	28.79094217549535	712
ATXN2	unknown	AAB	901	0.05771365016698837	0.0	4.661487236403995	42
ATXN2	unknown	Control	3424	0.06454439461231232	0.0	5.490654205607477	188
ATXN2	unknown	T1D	1206	0.10530679672956467	0.0	9.038142620232174	109
ATXN2	unknown	T2D	1828	0.10831509530544281	0.0	8.096280087527353	148
CDKN1C	PP cell	AAB	447	0.12975391745567322	0.0	8.724832214765101	39
CDKN1C	PP cell	Control	1402	0.13266761600971222	0.0	9.4151212553495	132
CDKN1C	PP cell	T1D	362	0.2513812184333801	0.0	17.955801104972377	65
CDKN1C	PP cell	T2D	614	0.13192182779312134	0.0	8.957654723127035	55
CDKN1C	acinar cell	AAB	6645	0.04650112986564636	0.0	3.717080511662904	247
CDKN1C	acinar cell	Control	25693	0.060172032564878464	0.0	4.503172070213677	1157
CDKN1C	acinar cell	T1D	11264	0.054953835904598236	0.0	3.639914772727273	410
CDKN1C	acinar cell	T2D	15892	0.11766926944255829	0.0	8.129876667505663	1292
CDKN1C	alpha cell	AAB	8759	0.2257107049226761	0.0	16.565818015755223	1451
CDKN1C	alpha cell	Control	31545	0.2709462642669678	0.0	16.42415596766524	5181
CDKN1C	alpha cell	T1D	8175	0.3869113028049469	0.0	25.541284403669724	2088
CDKN1C	alpha cell	T2D	16634	0.2947577238082886	0.0	18.889022484068775	3142
CDKN1C	beta cell	AAB	8523	1.4301302433013916	0.0	45.547342485040474	3882
CDKN1C	beta cell	Control	27160	1.1558910608291626	0.0	37.017673048600884	10054
CDKN1C	beta cell	T1D	715	1.7132867574691772	0.0	42.51748251748252	304
CDKN1C	beta cell	T2D	8161	2.0964343547821045	1.0	51.45202793775273	4199
CDKN1C	delta cell	AAB	655	0.5450381636619568	0.0	21.22137404580153	139
CDKN1C	delta cell	Control	3358	0.34842169284820557	0.0	16.79571173317451	564
CDKN1C	delta cell	T1D	737	0.19945725798606873	0.0	11.940298507462686	88
CDKN1C	delta cell	T2D	919	0.6071817278862	0.0	22.41566920565832	206
CDKN1C	duct epithelial cell	AAB	3313	0.5273166298866272	0.0	31.4518563235738	1042
CDKN1C	duct epithelial cell	Control	6724	0.6777216196060181	0.0	37.86436644854253	2546
CDKN1C	duct epithelial cell	T1D	5311	0.5961212515830994	0.0	31.31237055168518	1663
CDKN1C	duct epithelial cell	T2D	4877	0.7225753664970398	0.0	40.10662292392864	1956
CDKN1C	endothelial cell	AAB	913	0.5049288272857666	0.0	32.63964950711939	298
CDKN1C	endothelial cell	Control	2744	0.362609326839447	0.0	24.927113702623906	684
CDKN1C	endothelial cell	T1D	945	0.3206349313259125	0.0	25.07936507936508	237
CDKN1C	endothelial cell	T2D	1250	0.5648000240325928	0.0	34.4	430
CDKN1C	epsilon cell	AAB	35	0.1428571492433548	0.0	14.285714285714285	5
CDKN1C	epsilon cell	Control	97	0.2164948433637619	0.0	18.556701030927837	18
CDKN1C	epsilon cell	T1D	41	0.17073170840740204	0.0	17.073170731707318	7
CDKN1C	epsilon cell	T2D	23	0.21739129722118378	0.0	17.391304347826086	4
CDKN1C	leukocyte	AAB	136	0.5073529481887817	0.0	28.676470588235293	39
CDKN1C	leukocyte	Control	529	0.353497177362442	0.0	25.89792060491493	137
CDKN1C	leukocyte	T1D	229	0.2445414811372757	0.0	17.03056768558952	39
CDKN1C	leukocyte	T2D	304	0.4868420958518982	0.0	31.25	95
CDKN1C	mesenchymal cell	AAB	1571	0.7492043375968933	0.0	29.598981540420116	465
CDKN1C	mesenchymal cell	Control	4411	0.8329176902770996	0.0	28.81432781682158	1271
CDKN1C	mesenchymal cell	T1D	1132	0.695229709148407	0.0	24.73498233215548	280
CDKN1C	mesenchymal cell	T2D	2473	0.8095430731773376	0.0	29.720986655883543	735
CDKN1C	unknown	AAB	901	0.09211986511945724	0.0	6.770255271920089	61
CDKN1C	unknown	Control	3424	0.07184579223394394	0.0	6.103971962616823	209
CDKN1C	unknown	T1D	1206	0.08540630340576172	0.0	4.975124378109453	60
CDKN1C	unknown	T2D	1828	0.10776805132627487	0.0	8.150984682713348	149
COLEC10	PP cell	AAB	447	0.0	0.0	0.0	0
COLEC10	PP cell	Control	1402	0.002139800228178501	0.0	0.21398002853067047	3
COLEC10	PP cell	T1D	362	0.0027624310459941626	0.0	0.2762430939226519	1
COLEC10	PP cell	T2D	614	0.0	0.0	0.0	0
COLEC10	acinar cell	AAB	6645	0.00030097816488705575	0.0	0.030097817908201655	2
COLEC10	acinar cell	Control	25693	0.0004670532944146544	0.0	0.04670532829953684	12
COLEC10	acinar cell	T1D	11264	0.0015980113530531526	0.0	0.15980113636363638	18
COLEC10	acinar cell	T2D	15892	0.0002516989770811051	0.0	0.025169896803423106	4
COLEC10	alpha cell	AAB	8759	0.0005708414246328175	0.0	0.04566731362027629	4
COLEC10	alpha cell	Control	31545	0.0010461246129125357	0.0	0.10461245839277222	33
COLEC10	alpha cell	T1D	8175	0.002201834926381707	0.0	0.20795107033639146	17
COLEC10	alpha cell	T2D	16634	0.0009618853218853474	0.0	0.096188529517855	16
COLEC10	beta cell	AAB	8523	0.0008213070686906576	0.0	0.08213070515076851	7
COLEC10	beta cell	Control	27160	0.0012150220572948456	0.0	0.12150220913107511	33
COLEC10	beta cell	T1D	715	0.001398601452820003	0.0	0.13986013986013987	1
COLEC10	beta cell	T2D	8161	0.0023281460162252188	0.0	0.23281460605317975	19
COLEC10	delta cell	AAB	655	0.0	0.0	0.0	0
COLEC10	delta cell	Control	3358	0.0008933889330364764	0.0	0.08933889219773675	3
COLEC10	delta cell	T1D	737	0.0013568521244451404	0.0	0.13568521031207598	1
COLEC10	delta cell	T2D	919	0.002176278503611684	0.0	0.2176278563656148	2
COLEC10	duct epithelial cell	AAB	3313	0.003923935815691948	0.0	0.392393600965892	13
COLEC10	duct epithelial cell	Control	6724	0.0019333730451762676	0.0	0.1933372992266508	13
COLEC10	duct epithelial cell	T1D	5311	0.004518922884017229	0.0	0.4142346074185652	22
COLEC10	duct epithelial cell	T2D	4877	0.0016403526533395052	0.0	0.16403526758253026	8
COLEC10	endothelial cell	AAB	913	0.0	0.0	0.0	0
COLEC10	endothelial cell	Control	2744	0.0	0.0	0.0	0
COLEC10	endothelial cell	T1D	945	0.0	0.0	0.0	0
COLEC10	endothelial cell	T2D	1250	0.0	0.0	0.0	0
COLEC10	epsilon cell	AAB	35	0.0	0.0	0.0	0
COLEC10	epsilon cell	Control	97	0.0	0.0	0.0	0
COLEC10	epsilon cell	T1D	41	0.0	0.0	0.0	0
COLEC10	epsilon cell	T2D	23	0.0	0.0	0.0	0
COLEC10	leukocyte	AAB	136	0.0	0.0	0.0	0
COLEC10	leukocyte	Control	529	0.0	0.0	0.0	0
COLEC10	leukocyte	T1D	229	0.0	0.0	0.0	0
